2025-12-12 07:09:48;32768;588;98,21;15,35;3;311
2025-12-12 07:11:18;32768;605;98,15;16,39;3;257
2025-12-12 07:21:20;32768;136;99,58;7,76;3;156
2025-12-12 07:31:22;32768;503;98,46;17,52;3;355
